,customer_id,route_id,load_date,load_type,weight_lbs,pieces,revenue,fuel_surcharge,accessorial_charges,booking_type,driver_id,truck_id,trailer_id,dispatch_date,actual_distance_miles,actual_duration_hours,fuel_gallons_used,average_mpg,idle_time_hours,total_revenue
67338,CUST00004,RTE00002,2024-05-15,Refrigerated,36842,25,1396.12,153.34,200,Dedicated,DRV00036,TRK00097,TRL00045,2024-05-15,709,12.4,125.9,5.63,11.0,1042.78
67339,CUST00168,RTE00027,2024-05-15,Refrigerated,31479,2,2601.35,419.43,0,Spot,DRV00147,TRK00112,TRL00029,2024-05-15,1286,23.9,215.1,5.98,9.1,2181.92
67340,CUST00049,RTE00034,2024-05-15,Refrigerated,24580,24,4255.95,792.88,0,Spot,DRV00091,TRK00106,TRL00065,2024-05-15,2415,40.5,431.2,5.6,6.9,3463.0699999999997
67341,CUST00032,RTE00033,2024-05-15,Refrigerated,33157,21,346.07,40.08,150,Dedicated,DRV00044,TRK00013,TRL00177,2024-05-15,169,2.8,29.8,5.67,3.2,155.99
67342,CUST00049,RTE00032,2024-05-15,Refrigerated,31125,17,4832.46,451.8,100,Contract,DRV00049,TRK00043,TRL00019,2024-05-15,2249,40.5,320.4,7.02,5.0,4280.66
67343,CUST00104,RTE00003,2024-05-15,Refrigerated,19030,21,5339.41,580.87,100,Contract,DRV00053,TRK00105,TRL00032,2024-05-15,2015,36.7,300.3,6.71,11.8,4658.54
67344,CUST00154,RTE00040,2024-05-15,Refrigerated,34771,11,3835.23,524.7,0,Contract,DRV00145,TRK00025,TRL00160,2024-05-15,1797,31.2,263.9,6.81,6.5,3310.5299999999997
67345,CUST00033,RTE00048,2024-05-15,Dry Van,44926,9,5424.3,792.88,75,Dedicated,DRV00020,TRK00015,TRL00058,2024-05-15,2319,36.4,396.4,5.85,8.4,4556.42
67346,CUST00129,RTE00032,2024-05-15,Dry Van,25647,25,4989.61,451.8,75,Spot,DRV00029,TRK00026,TRL00138,2024-05-15,2330,44.1,354.1,6.58,7.5,4462.8099999999995
67347,CUST00039,RTE00034,2024-05-15,Dry Van,17769,21,4624.87,792.88,200,Spot,DRV00087,TRK00092,TRL00045,2024-05-15,2286,35.4,364.6,6.27,5.3,3631.99
67348,CUST00167,RTE00034,2024-05-15,Dry Van,14632,24,4324.6,792.88,150,Spot,DRV00143,TRK00084,TRL00126,2024-05-15,2449,43.7,435.0,5.63,3.5,3381.7200000000003
67349,CUST00015,RTE00036,2024-05-15,Refrigerated,10095,17,791.33,86.46,150,Dedicated,DRV00071,TRK00103,TRL00015,2024-05-15,279,4.7,39.9,7.0,10.1,554.87
67350,CUST00150,RTE00016,2024-05-15,Dry Van,21018,16,7398.18,463.93,0,Contract,DRV00038,TRK00015,TRL00036,2024-05-15,2767,48.0,434.4,6.37,4.7,6934.25
67351,CUST00087,RTE00010,2024-05-15,Dry Van,37293,9,130.94,15.64,0,Spot,DRV00111,TRK00084,,2024-05-15,91,1.5,13.9,6.53,2.7,115.3
67352,CUST00043,RTE00009,2024-05-15,Refrigerated,12108,6,1545.2,149.26,75,Contract,DRV00082,TRK00065,TRL00111,2024-05-15,924,18.2,144.4,6.4,10.1,1320.94
67353,CUST00183,RTE00045,2024-05-15,Refrigerated,24730,6,1395.55,137.31,50,Contract,DRV00088,TRK00062,TRL00047,2024-05-15,615,12.1,92.2,6.67,7.2,1208.24
67354,CUST00028,RTE00037,2024-05-15,Refrigerated,37157,28,4227.09,537.81,0,Contract,DRV00003,TRK00044,TRL00005,2024-05-15,2764,51.4,393.7,7.02,4.7,3689.28
67355,CUST00127,RTE00048,2024-05-15,Dry Van,38958,13,6216.81,792.88,0,Dedicated,DRV00002,TRK00069,TRL00022,2024-05-15,2448,38.2,384.3,6.37,9.8,5423.93
67356,CUST00184,RTE00025,2024-05-15,Dry Van,43370,20,4731.74,565.38,0,Dedicated,DRV00061,TRK00069,TRL00121,2024-05-15,3384,64.9,465.5,7.27,6.4,4166.36
67357,CUST00190,RTE00001,2024-05-15,Refrigerated,19465,19,1133.16,128.63,200,Spot,DRV00016,TRK00084,TRL00015,2024-05-15,681,11.3,100.1,6.8,10.6,804.5300000000001
67358,CUST00194,RTE00057,2024-05-15,Dry Van,40272,24,2104.72,276.3,0,Dedicated,DRV00150,TRK00016,TRL00162,2024-05-15,979,16.1,155.6,6.29,5.6,1828.4199999999998
67359,CUST00140,RTE00005,2024-05-15,Dry Van,21051,26,4255.2,454.74,50,Dedicated,DRV00095,TRK00036,TRL00053,2024-05-15,1855,29.0,320.9,5.78,7.5,3750.46
67360,CUST00056,RTE00001,2024-05-15,Dry Van,31625,6,1297.42,128.63,0,Dedicated,DRV00002,TRK00113,TRL00031,2024-05-15,686,13.1,104.7,6.55,3.6,1168.79
67361,CUST00021,RTE00047,2024-05-15,Refrigerated,13661,1,863.85,76.16,150,Dedicated,DRV00097,TRK00090,TRL00047,2024-05-15,511,8.8,75.8,6.74,4.8,637.69
67362,CUST00049,RTE00019,2024-05-15,Refrigerated,32005,2,3390.22,406.72,75,Dedicated,DRV00038,TRK00051,TRL00111,2024-05-15,1288,22.4,199.1,6.47,9.3,2908.5
67363,CUST00079,RTE00007,2024-05-15,Dry Van,35274,7,3716.73,504.32,0,Contract,DRV00066,TRK00070,TRL00046,2024-05-15,1549,24.4,280.6,5.52,8.0,3212.41
67364,CUST00199,RTE00027,2024-05-15,Refrigerated,35413,21,2911.86,419.43,100,Spot,DRV00090,TRK00092,TRL00050,2024-05-15,1340,20.7,208.7,6.42,3.4,2392.4300000000003
67365,CUST00194,RTE00054,2024-05-15,Refrigerated,24282,23,3445.54,295.83,100,Spot,DRV00139,TRK00078,TRL00013,2024-05-15,1552,29.3,265.8,5.84,8.7,3049.71
67366,CUST00186,RTE00010,2024-05-15,Dry Van,24156,17,155.59,15.64,100,Dedicated,DRV00107,TRK00052,TRL00096,2024-05-15,93,1.7,14.3,6.51,5.3,39.95
67367,CUST00181,RTE00036,2024-05-15,Refrigerated,30743,24,683.31,86.46,200,Contract,DRV00014,TRK00014,TRL00155,2024-05-15,263,4.9,44.6,5.9,5.3,396.84999999999997
67368,CUST00159,RTE00025,2024-05-15,Dry Van,25757,23,4883.08,565.38,200,Contract,DRV00063,TRK00107,TRL00145,2024-05-15,3218,57.5,526.7,6.11,9.2,4117.7
67369,CUST00158,RTE00023,2024-05-15,Dry Van,25562,18,3235.33,216.92,0,Spot,DRV00089,TRK00086,TRL00070,2024-05-15,1280,21.4,179.8,7.12,7.3,3018.41
67370,CUST00169,RTE00032,2024-05-15,Refrigerated,21808,14,4133.69,451.8,0,Dedicated,DRV00029,TRK00092,TRL00034,2024-05-15,2256,44.0,350.9,6.43,2.3,3681.8899999999994
67371,CUST00142,RTE00009,2024-05-15,Refrigerated,42684,7,1577.1,149.26,0,Dedicated,DRV00118,TRK00062,TRL00087,2024-05-15,939,16.7,151.5,6.2,2.4,1427.84
67372,CUST00105,RTE00006,2024-05-15,Dry Van,38657,2,1653.17,189.0,200,Dedicated,DRV00062,TRK00089,TRL00015,2024-05-15,671,12.8,93.7,7.16,10.8,1264.17
67373,CUST00088,RTE00032,2024-05-15,Dry Van,40380,12,4599.47,451.8,75,Dedicated,DRV00005,TRK00112,TRL00156,2024-05-15,2226,41.2,353.9,6.29,11.6,4072.67
67374,CUST00171,RTE00017,2024-05-15,Refrigerated,23356,23,1957.21,384.2,0,Contract,DRV00100,TRK00040,TRL00114,2024-05-15,1118,18.9,156.4,7.15,5.0,1573.01
67375,CUST00063,RTE00019,2024-05-15,Dry Van,31100,10,2707.26,406.72,50,Spot,DRV00011,TRK00106,TRL00158,2024-05-15,1365,25.0,213.9,6.38,8.2,2250.54
67376,CUST00095,RTE00051,2024-05-15,Refrigerated,35541,2,3629.81,460.0,50,Dedicated,DRV00065,TRK00105,TRL00122,2024-05-15,1886,35.0,256.9,7.34,11.5,3119.81
67377,CUST00044,RTE00038,2024-05-15,Refrigerated,35729,16,3527.71,314.64,75,Spot,DRV00039,TRK00115,TRL00111,2024-05-15,1318,20.8,205.9,6.4,10.0,3138.07
67378,CUST00009,RTE00048,2024-05-15,Dry Van,39695,23,6253.56,792.88,75,Dedicated,DRV00071,TRK00116,TRL00141,2024-05-15,2328,40.0,413.5,5.63,10.9,5385.68
67379,CUST00078,RTE00004,2024-05-15,Refrigerated,23607,13,3784.97,383.23,0,Dedicated,DRV00121,TRK00014,TRL00133,2024-05-15,2047,34.7,290.4,7.05,11.2,3401.74
67380,CUST00106,RTE00019,2024-05-15,Dry Van,15564,5,3279.49,406.72,100,Dedicated,DRV00005,TRK00038,TRL00102,2024-05-15,1281,23.6,206.9,6.19,10.1,2772.7699999999995
67381,CUST00164,RTE00032,2024-05-15,Refrigerated,27699,15,4144.95,451.8,0,Dedicated,DRV00069,TRK00016,TRL00017,2024-05-15,2392,44.4,337.9,7.08,9.3,3693.1499999999996
67382,CUST00159,RTE00016,2024-05-15,Refrigerated,23798,15,7431.11,463.93,75,Spot,DRV00001,TRK00020,TRL00038,2024-05-15,2770,55.2,382.6,7.24,2.5,6892.179999999999
67383,CUST00067,RTE00033,2024-05-15,Dry Van,29014,20,371.03,40.08,200,Dedicated,DRV00023,TRK00055,TRL00100,2024-05-15,169,2.6,24.9,6.79,4.1,130.95
67384,CUST00128,RTE00046,2024-05-15,Refrigerated,30749,14,5622.41,499.18,150,Contract,DRV00143,TRK00114,TRL00052,2024-05-15,2310,37.0,364.9,6.33,3.5,4973.23
67385,CUST00143,RTE00004,2024-05-15,Refrigerated,20874,22,3620.87,383.23,200,Contract,DRV00034,TRK00025,TRL00103,2024-05-15,2099,32.6,286.4,7.33,9.6,3037.64
67386,CUST00037,RTE00005,2024-05-15,Refrigerated,29911,2,4466.78,454.74,0,Dedicated,DRV00087,TRK00071,TRL00143,2024-05-15,1883,29.7,271.3,6.94,9.5,4012.04
67387,CUST00139,RTE00032,2024-05-15,Refrigerated,33420,26,4632.65,451.8,200,Spot,DRV00123,TRK00019,TRL00092,2024-05-15,2329,36.7,357.8,6.51,9.8,3980.8499999999995
67388,CUST00078,RTE00037,2024-05-15,Refrigerated,13282,4,3992.19,537.81,75,Contract,DRV00104,TRK00041,TRL00089,2024-05-15,2603,45.5,362.5,7.18,9.2,3379.38
67389,CUST00076,RTE00014,2024-05-15,Refrigerated,16817,13,2415.83,228.76,200,Spot,DRV00142,TRK00063,TRL00011,2024-05-15,1217,19.9,211.7,5.75,8.3,1987.07
67390,CUST00011,RTE00050,2024-05-15,Refrigerated,38049,11,1272.25,170.88,150,Spot,,TRK00093,TRL00083,2024-05-15,725,11.6,112.2,6.46,2.3,951.37
67391,CUST00129,RTE00049,2024-05-15,Refrigerated,26396,21,1767.53,144.0,0,Dedicated,DRV00069,TRK00084,TRL00122,2024-05-15,751,13.9,116.6,6.44,3.3,1623.53
67392,CUST00008,RTE00057,2024-05-15,Dry Van,28427,6,2350.67,276.3,50,Contract,DRV00079,TRK00045,TRL00032,2024-05-15,944,18.1,137.6,6.86,3.5,2024.3700000000001
67393,CUST00085,RTE00038,2024-05-15,Refrigerated,41692,26,3855.11,314.64,200,Dedicated,DRV00066,TRK00033,TRL00119,2024-05-15,1374,21.3,215.0,6.39,5.0,3340.4700000000003
67394,CUST00032,RTE00005,2024-05-15,Refrigerated,18707,18,4372.95,454.74,150,Dedicated,DRV00056,TRK00039,TRL00018,2024-05-15,1731,29.7,286.1,6.05,11.5,3768.21
67395,CUST00099,RTE00010,2024-05-16,Dry Van,31144,3,136.31,15.64,0,Dedicated,DRV00122,TRK00116,TRL00112,2024-05-16,94,1.7,14.2,6.62,9.0,120.67
67396,CUST00125,RTE00023,2024-05-16,Dry Van,16073,5,3417.44,216.92,150,Contract,DRV00114,TRK00013,TRL00073,2024-05-16,1290,21.9,185.1,6.97,9.2,3050.52
67397,CUST00041,RTE00007,2024-05-16,Dry Van,44336,27,4129.02,504.32,100,Dedicated,DRV00145,TRK00001,TRL00122,2024-05-16,1586,25.8,267.5,5.93,3.0,3524.7000000000003
67398,CUST00066,RTE00048,2024-05-16,Refrigerated,30887,15,6573.62,792.88,100,Dedicated,DRV00088,TRK00025,TRL00073,2024-05-16,2403,41.6,351.3,6.84,3.6,5680.74
67399,CUST00039,RTE00026,2024-05-16,Dry Van,29931,2,3041.42,555.52,0,Dedicated,DRV00082,TRK00014,TRL00116,2024-05-16,1992,33.2,348.3,5.72,6.9,2485.9
67400,CUST00071,RTE00046,2024-05-16,Refrigerated,25053,6,5886.05,499.18,200,Spot,DRV00124,TRK00103,TRL00100,2024-05-16,2414,45.0,329.3,7.33,11.4,5186.87
67401,CUST00029,RTE00047,2024-05-16,Dry Van,27071,6,996.56,76.16,200,Spot,DRV00055,TRK00092,TRL00136,2024-05-16,482,9.5,75.9,6.35,5.1,720.4
67402,CUST00076,RTE00019,2024-05-16,Refrigerated,35479,5,2629.44,406.72,0,Spot,DRV00055,TRK00080,TRL00049,2024-05-16,1247,22.1,172.0,7.25,10.1,2222.7200000000003
67403,CUST00184,RTE00007,2024-05-16,Dry Van,20055,14,3512.93,504.32,0,Dedicated,DRV00041,TRK00040,TRL00135,2024-05-16,1624,26.7,281.5,5.77,6.8,3008.6099999999997
67404,CUST00070,RTE00005,2024-05-16,Dry Van,15323,24,4806.26,454.74,200,Dedicated,DRV00016,TRK00106,TRL00146,2024-05-16,1744,28.1,278.6,6.26,5.1,4151.52
67405,CUST00073,RTE00035,2024-05-16,Refrigerated,14993,14,1813.77,344.12,75,Contract,DRV00088,,TRL00147,2024-05-16,1297,22.8,191.3,6.78,4.1,1394.65
67406,CUST00039,RTE00027,2024-05-16,Refrigerated,44686,22,2645.42,419.43,150,Contract,DRV00146,TRK00060,TRL00147,2024-05-16,1354,25.2,210.6,6.43,5.9,2075.9900000000002
67407,CUST00099,RTE00046,2024-05-16,Refrigerated,33158,6,5438.27,499.18,200,Spot,DRV00071,TRK00061,TRL00057,2024-05-16,2428,40.7,385.4,6.3,10.8,4739.09
67408,CUST00084,RTE00013,2024-05-16,Dry Van,31533,18,1294.47,141.33,150,Spot,DRV00099,TRK00071,TRL00030,2024-05-16,713,11.8,107.2,6.65,3.0,1003.14
67409,CUST00011,RTE00012,2024-05-16,Dry Van,16623,6,6282.83,453.91,0,Dedicated,DRV00143,TRK00074,TRL00032,2024-05-16,2419,47.8,333.2,7.26,10.7,5828.92
67410,CUST00103,RTE00006,2024-05-16,Dry Van,26647,19,1389.01,189.0,50,Contract,DRV00111,TRK00116,TRL00008,2024-05-16,670,10.7,111.7,6.0,10.7,1150.01
67411,CUST00184,RTE00038,2024-05-16,Refrigerated,34711,3,3530.32,314.64,100,Spot,DRV00122,TRK00069,TRL00023,2024-05-16,1395,25.3,194.0,7.19,5.6,3115.6800000000003
67412,CUST00184,RTE00040,2024-05-16,Dry Van,37835,15,3881.23,524.7,100,Dedicated,DRV00033,TRK00006,TRL00078,2024-05-16,1824,28.9,269.4,6.77,7.1,3256.5299999999997
67413,CUST00132,RTE00053,2024-05-16,Refrigerated,14049,25,1723.91,209.79,50,Spot,DRV00055,TRK00052,TRL00115,2024-05-16,789,14.4,119.7,6.59,6.1,1464.1200000000001
67414,CUST00150,RTE00037,2024-05-16,Refrigerated,32410,25,4464.79,537.81,150,Dedicated,DRV00054,TRK00055,TRL00163,2024-05-16,2741,46.7,397.8,6.89,9.3,3776.98
67415,CUST00068,RTE00026,2024-05-16,Dry Van,36277,5,3152.5,555.52,0,Spot,DRV00030,TRK00048,TRL00052,2024-05-16,2123,37.1,305.9,6.94,6.7,2596.98
67416,CUST00195,RTE00053,2024-05-16,Dry Van,16580,17,1561.47,209.79,0,Contract,DRV00119,TRK00016,TRL00163,2024-05-16,824,15.2,116.1,7.1,5.4,1351.68
67417,CUST00031,RTE00027,2024-05-16,Dry Van,17536,9,2657.94,419.43,50,Contract,DRV00045,TRK00103,TRL00098,2024-05-16,1283,24.5,179.4,7.15,8.8,2188.51
67418,CUST00097,RTE00020,2024-05-16,Refrigerated,31777,2,4128.22,738.48,0,Contract,DRV00069,TRK00079,TRL00020,2024-05-16,2151,38.3,322.5,6.67,11.5,3389.7400000000002
67419,CUST00101,RTE00015,2024-05-16,Refrigerated,33668,18,289.91,13.8,0,Dedicated,DRV00126,TRK00018,TRL00132,2024-05-16,90,1.7,15.2,5.91,8.3,276.11
67420,CUST00038,RTE00046,2024-05-16,Refrigerated,23919,15,5475.36,499.18,50,Spot,DRV00103,TRK00072,TRL00071,2024-05-16,2276,35.1,354.0,6.43,11.2,4926.179999999999
67421,CUST00043,RTE00004,2024-05-16,Refrigerated,33007,15,3898.99,383.23,0,Contract,DRV00105,TRK00116,TRL00084,2024-05-16,2023,37.3,299.7,6.75,5.7,3515.7599999999998
67422,CUST00155,RTE00001,2024-05-16,Refrigerated,22716,6,1127.65,128.63,100,Contract,DRV00141,TRK00070,TRL00005,2024-05-16,683,13.3,93.2,7.33,7.8,899.0200000000001
67423,CUST00110,RTE00008,2024-05-16,Dry Van,13963,3,2258.08,114.3,0,Contract,DRV00114,TRK00039,TRL00054,2024-05-16,817,14.7,110.3,7.41,4.0,2143.7799999999997
67424,CUST00174,RTE00012,2024-05-16,Dry Van,35432,24,6188.75,453.91,200,Dedicated,DRV00092,TRK00012,TRL00149,2024-05-16,2562,43.0,348.1,7.36,11.9,5534.84
67425,CUST00184,RTE00005,2024-05-16,Dry Van,23805,26,4102.34,454.74,75,Spot,DRV00011,TRK00084,TRL00048,2024-05-16,1831,32.3,263.5,6.95,7.5,3572.6000000000004
67426,CUST00166,RTE00010,2024-05-16,Refrigerated,10615,7,167.37,15.64,200,Contract,DRV00005,TRK00052,TRL00005,2024-05-16,90,1.4,16.1,5.58,11.6,-48.269999999999996
67427,CUST00147,RTE00025,2024-05-16,Refrigerated,42883,10,5812.35,565.38,0,Dedicated,DRV00083,TRK00040,TRL00146,2024-05-16,3277,59.3,467.5,7.01,11.6,5246.97
67428,CUST00200,RTE00056,2024-05-16,Dry Van,28945,18,3940.5,309.24,150,Spot,DRV00088,TRK00110,TRL00029,2024-05-16,1749,30.8,281.6,6.21,6.2,3481.26
67429,CUST00002,RTE00021,2024-05-16,Refrigerated,36459,18,4691.68,590.24,200,Dedicated,DRV00070,TRK00048,TRL00057,2024-05-16,2081,36.7,329.8,6.31,10.2,3901.4400000000005
67430,CUST00191,RTE00024,2024-05-16,Dry Van,17284,26,3285.12,376.0,75,Spot,DRV00114,TRK00070,TRL00080,2024-05-16,1239,21.5,179.3,6.91,7.4,2834.12
67431,CUST00140,RTE00035,2024-05-16,Refrigerated,35554,28,2367.02,344.12,50,Dedicated,DRV00100,TRK00016,TRL00121,2024-05-16,1236,24.3,177.8,6.95,5.0,1972.9
67432,CUST00151,RTE00026,2024-05-16,Refrigerated,24558,18,3249.22,555.52,0,Dedicated,DRV00020,TRK00058,TRL00107,2024-05-16,2048,36.7,293.8,6.97,7.0,2693.7
67433,CUST00176,RTE00036,2024-05-16,Refrigerated,25037,27,710.66,86.46,0,Dedicated,DRV00123,TRK00043,TRL00018,2024-05-16,269,4.4,41.3,6.51,8.2,624.1999999999999
67434,CUST00064,RTE00048,2024-05-16,Dry Van,38201,17,6516.41,792.88,75,Dedicated,DRV00138,,TRL00157,2024-05-16,2443,48.0,401.8,6.08,5.2,5648.53
67435,CUST00138,RTE00011,2024-05-16,Dry Van,29178,1,891.42,131.28,75,Spot,DRV00038,TRK00061,TRL00023,2024-05-16,544,8.8,77.9,6.98,7.1,685.14
67436,CUST00073,RTE00023,2024-05-16,Dry Van,26510,26,2670.21,216.92,0,Dedicated,DRV00078,TRK00116,TRL00059,2024-05-16,1290,24.2,191.4,6.74,9.7,2453.29
67437,CUST00199,RTE00038,2024-05-16,Dry Van,38496,26,3574.72,314.64,0,Dedicated,DRV00107,TRK00053,TRL00148,2024-05-16,1341,26.4,198.4,6.76,8.4,3260.08
67438,CUST00041,RTE00038,2024-05-16,Dry Van,11906,23,3058.96,314.64,0,Spot,DRV00041,TRK00036,TRL00106,2024-05-16,1385,26.0,233.6,5.93,3.6,2744.32
67439,CUST00050,RTE00038,2024-05-16,Dry Van,11407,2,3247.29,314.64,150,Contract,DRV00114,,TRL00011,2024-05-16,1406,23.5,218.3,6.44,9.8,2782.65
67440,CUST00077,RTE00053,2024-05-16,Dry Van,17953,2,1644.69,209.79,200,Contract,DRV00129,TRK00073,TRL00091,2024-05-16,781,12.2,138.5,5.64,2.3,1234.9
67441,CUST00062,RTE00024,2024-05-16,Dry Van,16368,14,2687.11,376.0,0,Contract,DRV00069,TRK00055,TRL00154,2024-05-16,1155,20.3,196.8,5.87,8.0,2311.11
67442,CUST00097,RTE00058,2024-05-16,Dry Van,39428,11,1266.24,98.61,50,Contract,DRV00124,TRK00070,TRL00092,2024-05-16,557,9.5,85.7,6.5,8.9,1117.63
67443,CUST00128,RTE00020,2024-05-16,Refrigerated,18895,24,3322.17,738.48,0,Dedicated,DRV00109,TRK00093,TRL00158,2024-05-16,2208,41.7,399.3,5.53,4.5,2583.69
67444,CUST00143,RTE00006,2024-05-16,Refrigerated,27697,16,1343.9,189.0,0,Spot,DRV00026,TRK00093,TRL00053,2024-05-16,728,13.0,123.0,5.92,2.0,1154.9
67445,CUST00086,RTE00029,2024-05-16,Refrigerated,27534,25,6938.72,891.82,200,Dedicated,DRV00085,TRK00060,,2024-05-16,2683,45.8,375.2,7.15,10.7,5846.900000000001
67446,CUST00018,RTE00046,2024-05-16,Refrigerated,15664,5,6462.9,499.18,0,Dedicated,DRV00041,TRK00067,TRL00012,2024-05-16,2434,47.5,429.3,5.67,3.5,5963.719999999999
67447,CUST00075,RTE00033,2024-05-16,Dry Van,20388,5,411.79,40.08,75,Spot,DRV00034,TRK00001,TRL00158,2024-05-16,175,2.7,29.9,5.85,11.5,296.71000000000004
67448,CUST00062,RTE00001,2024-05-16,Refrigerated,33417,7,1160.02,128.63,75,Dedicated,DRV00114,TRK00114,TRL00081,2024-05-16,721,11.9,129.0,5.59,7.9,956.39
67449,CUST00187,RTE00012,2024-05-16,Refrigerated,42263,8,7329.53,453.91,0,Dedicated,DRV00004,TRK00016,TRL00141,2024-05-16,2349,37.9,344.9,6.81,8.3,6875.62
67450,CUST00085,RTE00012,2024-05-16,Dry Van,34353,21,6446.35,453.91,200,Dedicated,DRV00078,TRK00079,TRL00025,2024-05-16,2386,39.9,403.0,5.92,3.0,5792.4400000000005
67451,CUST00072,RTE00009,2024-05-16,Refrigerated,33197,15,1881.55,149.26,0,Dedicated,DRV00012,TRK00038,TRL00159,2024-05-16,907,14.5,138.3,6.56,11.5,1732.29
67452,CUST00034,RTE00041,2024-05-16,Dry Van,22928,22,2860.32,255.36,0,Spot,DRV00028,TRK00030,TRL00015,2024-05-16,1214,21.9,205.1,5.92,2.8,2604.96
67453,CUST00198,RTE00052,2024-05-16,Dry Van,18149,22,1462.84,273.36,75,Contract,DRV00003,TRK00023,TRL00117,2024-05-16,833,13.1,150.9,5.52,11.1,1114.48
67454,CUST00047,RTE00040,2024-05-16,Dry Van,28528,13,4701.31,524.7,0,Contract,DRV00059,TRK00053,TRL00030,2024-05-16,1809,35.5,242.8,7.45,6.3,4176.610000000001
67455,CUST00108,RTE00021,2024-05-16,Refrigerated,31220,18,5897.04,590.24,50,Spot,DRV00074,TRK00082,TRL00042,2024-05-16,2243,37.1,305.6,7.34,3.2,5256.8
67456,CUST00172,RTE00033,2024-05-16,Refrigerated,17631,17,379.85,40.08,50,Dedicated,DRV00022,TRK00107,TRL00074,2024-05-16,176,2.8,30.9,5.69,11.3,289.77000000000004
67457,CUST00121,RTE00012,2024-05-16,Refrigerated,21254,15,6686.88,453.91,150,Contract,DRV00124,TRK00120,TRL00106,2024-05-16,2423,42.7,374.5,6.47,8.3,6082.97
67458,CUST00082,RTE00036,2024-05-16,Refrigerated,35350,15,681.43,86.46,0,Dedicated,DRV00104,TRK00073,TRL00132,2024-05-16,263,4.1,38.3,6.86,5.3,594.9699999999999
67459,CUST00103,RTE00008,2024-05-16,Dry Van,24828,27,1899.93,114.3,50,Contract,DRV00141,TRK00071,TRL00144,2024-05-16,758,13.7,136.3,5.56,2.9,1735.63
67460,CUST00184,RTE00015,2024-05-16,Dry Van,22719,23,231.57,13.8,150,Spot,DRV00078,TRK00019,TRL00029,2024-05-16,93,1.7,15.9,5.86,6.5,67.77
67461,CUST00147,RTE00046,2024-05-16,Refrigerated,17053,5,6076.58,499.18,200,Dedicated,DRV00018,TRK00012,TRL00130,2024-05-16,2230,38.2,355.1,6.28,7.0,5377.4
67462,CUST00152,RTE00048,2024-05-16,Dry Van,10681,10,6632.21,792.88,0,Dedicated,DRV00128,TRK00014,TRL00138,2024-05-16,2338,37.8,319.0,7.33,11.8,5839.33
67463,CUST00083,RTE00053,2024-05-16,Refrigerated,23844,3,1593.87,209.79,0,Dedicated,DRV00006,TRK00111,TRL00146,2024-05-16,778,12.4,109.9,7.08,8.0,1384.08
67464,CUST00141,RTE00031,2024-05-16,Refrigerated,37341,8,1567.15,185.6,200,Contract,DRV00025,TRK00063,TRL00064,2024-05-16,670,10.7,107.0,6.26,4.4,1181.5500000000002
67465,CUST00092,RTE00007,2024-05-16,Dry Van,33300,18,4556.35,504.32,0,Spot,DRV00022,TRK00108,TRL00083,2024-05-16,1580,26.6,277.7,5.69,5.6,4052.03
67466,CUST00114,RTE00052,2024-05-16,Dry Van,10595,3,1256.83,273.36,100,Dedicated,DRV00001,TRK00050,TRL00118,2024-05-16,867,15.7,135.5,6.4,2.7,883.4699999999999
67467,CUST00166,RTE00008,2024-05-16,Refrigerated,30142,19,1828.56,114.3,75,Spot,DRV00100,TRK00062,TRL00137,2024-05-16,821,15.1,121.8,6.74,5.8,1639.26
67468,CUST00083,RTE00048,2024-05-16,Dry Van,11836,8,5798.68,792.88,50,Dedicated,DRV00029,TRK00105,TRL00107,2024-05-16,2318,39.1,405.2,5.72,9.0,4955.8
67469,CUST00129,RTE00053,2024-05-16,Dry Van,13581,1,1664.14,209.79,75,Dedicated,DRV00022,TRK00053,TRL00002,2024-05-16,796,13.5,106.8,7.45,9.7,1379.3500000000001
67470,CUST00025,RTE00014,2024-05-16,Dry Van,32513,26,2405.77,228.76,0,Dedicated,DRV00103,TRK00033,TRL00049,2024-05-16,1230,23.0,176.5,6.97,9.4,2177.01
67471,CUST00029,RTE00035,2024-05-16,Refrigerated,26649,14,1926.77,344.12,0,Contract,DRV00069,TRK00120,TRL00144,2024-05-16,1212,19.3,200.0,6.06,11.1,1582.65
67472,CUST00170,RTE00037,2024-05-16,Dry Van,26445,7,3866.08,537.81,50,Dedicated,DRV00091,TRK00012,TRL00105,2024-05-16,2707,50.5,422.3,6.41,9.8,3278.27
67473,CUST00160,RTE00051,2024-05-16,Refrigerated,20651,26,3494.27,460.0,50,Spot,DRV00038,TRK00049,TRL00044,2024-05-16,1887,32.6,264.3,7.14,2.8,2984.27
67474,CUST00197,RTE00013,2024-05-16,Dry Van,32666,20,1215.66,141.33,0,Dedicated,DRV00034,TRK00031,TRL00027,2024-05-16,684,11.5,96.2,7.11,9.8,1074.3300000000002
67475,CUST00154,RTE00039,2024-05-17,Refrigerated,23452,17,1919.83,344.52,100,Dedicated,DRV00109,TRK00101,TRL00067,2024-05-17,1061,17.1,182.0,5.83,3.8,1475.31
67476,CUST00007,RTE00047,2024-05-17,Refrigerated,37482,4,839.58,76.16,0,Dedicated,DRV00125,TRK00030,TRL00148,2024-05-17,487,9.6,71.4,6.82,3.2,763.4200000000001
67477,CUST00024,RTE00031,2024-05-17,Refrigerated,16807,23,1558.7,185.6,200,Dedicated,DRV00001,TRK00041,TRL00076,2024-05-17,668,12.1,96.3,6.94,9.1,1173.1000000000001
